kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag,rho_p,Pmin_day,planet_type,is_habitable
8150320,K00904.03,2,1.0,42.1406089,1.85,349.0,3.49,4500.0,0.646,4.656,15.791,3.0,0.30310889132455354,intermediate,False
8150320,K00904.04,2,1.0,4.617490562,1.62,728.0,66.47,4500.0,0.646,4.656,15.791,3.0,0.30310889132455354,intermediate,False
8150320,K00904.05,2,0.996,10.19849255,1.75,559.0,23.11,4500.0,0.646,4.656,15.791,3.0,0.30310889132455354,intermediate,False
8226994,K00906.01,2,1.0,7.15681552,2.47,782.0,88.23,5029.0,0.838,4.494,15.46,3.0,0.30310889132455354,intermediate,False
8226994,K00906.02,2,1.0,17.64830851,2.43,579.0,26.49,5029.0,0.838,4.494,15.46,3.0,0.30310889132455354,intermediate,False
8226994,K00906.03,2,0.957,4.14810719,1.08,938.0,182.76,5029.0,0.838,4.494,15.46,5.5,0.22386075217339096,rocky,False
8247638,K00907.01,2,1.0,16.51410989,2.72,655.0,43.57,5527.0,0.866,4.488,15.223,3.0,0.30310889132455354,intermediate,False
8247638,K00907.02,2,1.0,30.1329298,3.14,536.0,19.55,5527.0,0.866,4.488,15.223,1.6,0.4150489428970998,neptune_like,False
8247638,K00907.03,2,1.0,4.79090809,1.36,990.0,227.24,5527.0,0.866,4.488,15.223,5.5,0.22386075217339096,rocky,False
11086270,K00124.02,2,1.0,31.71981013,3.09,743.0,71.97,5869.0,1.626,4.024,12.935,1.6,0.4150489428970998,neptune_like,False
8247638,K00907.04,2,1.0,99.6415962,2.64,360.0,3.97,5527.0,0.866,4.488,15.223,3.0,0.30310889132455354,intermediate,False
8255887,K00908.01,2,1.0,4.708326451,10.6,1162.0,431.02,5560.0,1.21,4.246,15.113,1.0,0.525,gas_giant,False
8414716,K00910.01,2,1.0,5.392026903,2.68,850.0,123.33,5198.0,0.801,4.589,15.651,3.0,0.30310889132455354,intermediate,False
9140402,K00928.01,1,1.0,2.494170338,2.42,1194.0,480.19,5569.0,0.829,4.566,15.251,3.0,0.30310889132455354,intermediate,False
9141746,K00929.01,2,1.0,6.491682808,9.66,1062.0,301.54,6123.0,1.107,4.413,15.649,1.0,0.525,gas_giant,False
9166862,K00931.01,2,0.999,3.855603916,13.61,1212.0,508.65,6033.0,1.046,4.46,15.272,1.0,0.525,gas_giant,False
11449844,K00125.01,2,0.92,38.47876629,13.26,484.0,13.01,5510.0,0.879,4.539,13.779,1.0,0.525,gas_giant,False
8628973,K00916.01,2,1.0,3.314947362,3.94,1155.0,421.03,5609.0,0.944,4.481,15.142,1.6,0.4150489428970998,neptune_like,False
8672910,K00918.01,2,0.996,39.6431552,10.98,472.0,11.74,5231.0,0.9,4.455,15.011,1.0,0.525,gas_giant,False
8689031,K00920.01,2,1.0,21.80451611,2.6,543.0,20.48,5481.0,0.708,4.629,15.067,3.0,0.30310889132455354,intermediate,False
8689373,K00921.01,2,1.0,10.28194593,2.53,680.0,50.6,5196.0,0.775,4.593,15.532,3.0,0.30310889132455354,intermediate,False
8689373,K00921.02,2,1.0,18.11993039,2.95,563.0,23.77,5196.0,0.775,4.593,15.532,3.0,0.30310889132455354,intermediate,False
8689373,K00921.03,2,1.0,3.78402867,1.7,949.0,191.78,5196.0,0.775,4.593,15.532,3.0,0.30310889132455354,intermediate,False
8826878,K00922.01,2,1.0,5.15448142,2.94,964.0,204.1,5431.0,0.884,4.457,15.365,3.0,0.30310889132455354,intermediate,False
8883593,K00923.01,2,1.0,5.743469797,3.13,982.0,219.95,5897.0,0.891,4.531,15.543,1.6,0.4150489428970998,neptune_like,False
8951215,K00924.01,1,1.0,39.4759093,4.06,577.0,26.13,6225.0,1.031,4.45,15.229,1.6,0.4150489428970998,neptune_like,False
9077124,K00926.01,2,1.0,3.166353562,3.82,1273.0,621.92,6007.0,0.998,4.47,15.603,1.6,0.4150489428970998,neptune_like,False
9466668,K00939.01,2,1.0,3.388012244,2.11,1315.0,705.93,5553.0,1.25,4.221,15.065,3.0,0.30310889132455354,intermediate,False
9466668,K00939.02,2,1.0,5.83909761,2.06,1097.0,341.48,5553.0,1.25,4.221,15.065,3.0,0.30310889132455354,intermediate,False
9466668,K00939.03,2,1.0,1.620467654,1.57,1681.0,1893.42,5553.0,1.25,4.221,15.065,5.5,0.22386075217339096,rocky,False
9466668,K00939.04,2,1.0,10.6816951,2.3,897.0,152.75,5553.0,1.25,4.221,15.065,3.0,0.30310889132455354,intermediate,False
9479273,K00940.01,2,1.0,6.104849417,3.18,784.0,89.25,5085.0,0.712,4.584,15.017,1.6,0.4150489428970998,neptune_like,False
8359498,K00127.01,2,0.999,3.578780566,10.43,1145.0,406.6,5524.0,0.994,4.421,13.938,1.0,0.525,gas_giant,False
9334289,K00934.01,2,1.0,5.826657508,4.09,1013.0,248.57,5561.0,1.06,4.362,15.843,1.6,0.4150489428970998,neptune_like,False
9334289,K00934.02,2,0.998,12.41216347,2.58,787.0,90.65,5561.0,1.06,4.362,15.843,3.0,0.30310889132455354,intermediate,False
9334289,K00934.03,2,1.0,18.74649011,3.05,686.0,52.38,5561.0,1.06,4.362,15.843,1.6,0.4150489428970998,neptune_like,False
9347899,K00935.01,2,1.0,20.86021229,5.5,781.0,87.76,6035.0,1.257,4.22,15.237,1.6,0.4150489428970998,neptune_like,False
9347899,K00935.02,2,1.0,42.63427848,5.22,615.0,33.82,6035.0,1.257,4.22,15.237,1.6,0.4150489428970998,neptune_like,False
9347899,K00935.03,2,0.973,87.6476068,4.0,484.0,12.94,6035.0,1.257,4.22,15.237,1.6,0.4150489428970998,neptune_like,False
9347899,K00935.04,1,0.975,9.61731426,1.94,1010.0,246.13,6035.0,1.257,4.22,15.237,3.0,0.30310889132455354,intermediate,False
9388479,K00936.01,2,0.953,9.467821474,2.13,407.0,6.47,3582.0,0.458,4.807,15.073,3.0,0.30310889132455354,intermediate,False
11359879,K00128.01,2,0.996,4.942783419,10.62,1008.0,244.42,5514.0,0.978,4.459,13.758,1.0,0.525,gas_giant,False
9406990,K00937.01,2,1.0,20.83426731,2.74,595.0,29.62,5537.0,0.88,4.549,15.412,3.0,0.30310889132455354,intermediate,False
9415172,K00938.01,2,1.0,9.94602357,3.12,807.0,100.34,5344.0,1.013,4.365,15.596,1.6,0.4150489428970998,neptune_like,False
9415172,K00938.02,2,0.998,1.04562195,1.45,1710.0,2031.84,5344.0,1.013,4.365,15.596,5.5,0.22386075217339096,rocky,False
9415172,K00938.03,2,0.949,5.71462396,1.78,971.0,210.16,5344.0,1.013,4.365,15.596,3.0,0.30310889132455354,intermediate,False
3231341,K01102.02,2,1.0,8.14515981,3.43,1050.0,287.91,5896.0,1.24,4.197,14.925,1.6,0.4150489428970998,neptune_like,False
3231341,K01102.04,2,0.999,4.24439049,2.07,1305.0,686.99,5896.0,1.24,4.197,14.925,3.0,0.30310889132455354,intermediate,False
2860866,K01103.01,1,1.0,90.1240507,7.12,485.0,13.09,6520.0,1.215,4.375,14.96,1.0,0.525,gas_giant,False
7626506,K00150.02,2,1.0,28.5742692,2.32,538.0,19.83,5551.0,0.812,4.508,13.771,3.0,0.30310889132455354,intermediate,False
10319385,K01169.01,1,1.0,0.689210173,1.32,1943.0,3362.71,5630.0,0.954,4.505,13.248,5.5,0.22386075217339096,rocky,False
10482160,K01170.01,2,0.965,7.34373964,1.84,839.0,117.5,5757.0,0.762,4.597,14.657,3.0,0.30310889132455354,intermediate,False
8559644,K00139.01,2,1.0,224.7789355,7.67,333.0,2.92,5873.0,1.235,4.293,13.492,1.0,0.525,gas_giant,False
3240158,K01106.01,2,1.0,7.42608123,2.47,1037.0,273.78,6049.0,1.176,4.353,14.818,3.0,0.30310889132455354,intermediate,False
3240158,K01106.02,2,0.989,15.9868932,1.62,803.0,98.51,6049.0,1.176,4.353,14.818,3.0,0.30310889132455354,intermediate,False
3218908,K01108.01,2,1.0,18.92537246,13.92,1171.0,443.58,4941.0,4.885,3.317,14.604,1.0,0.525,gas_giant,False
10350571,K01175.01,2,0.994,31.5925809,1.78,688.0,53.09,5676.0,1.487,4.1,13.29,3.0,0.30310889132455354,intermediate,False
10350571,K01175.02,2,0.997,17.157236,1.55,844.0,119.87,5676.0,1.487,4.1,13.29,5.5,0.22386075217339096,rocky,False
3749365,K01176.01,2,0.998,1.97376085,8.78,753.0,76.1,3807.0,0.503,4.762,15.715,1.0,0.525,gas_giant,False
9414417,K00974.01,1,0.999,53.5057611,2.52,675.0,49.16,6247.0,1.762,4.016,9.582,3.0,0.30310889132455354,intermediate,False
3632418,K00975.01,2,1.0,2.785821236,1.69,1784.0,2388.98,6202.0,1.733,4.026,8.224,3.0,0.30310889132455354,intermediate,False
5809890,K01050.01,2,1.0,1.269091415,1.41,1331.0,740.47,5041.0,0.766,4.576,13.999,5.5,0.22386075217339096,rocky,False
5809890,K01050.02,2,1.0,2.853133997,1.36,1016.0,251.77,5041.0,0.766,4.576,13.999,5.5,0.22386075217339096,rocky,False
6131236,K01051.01,2,1.0,6.79685353,2.01,985.0,222.91,6061.0,0.97,4.486,15.391,3.0,0.30310889132455354,intermediate,False
3218908,K01108.02,2,0.993,1.475323222,5.88,2740.0,13331.51,4941.0,4.885,3.317,14.604,1.6,0.4150489428970998,neptune_like,False
3218908,K01108.03,2,1.0,4.15246118,7.62,1941.0,3354.56,4941.0,4.885,3.317,14.604,1.0,0.525,gas_giant,False
2837111,K01110.01,2,0.995,8.7348852,1.59,890.0,148.62,5982.0,0.96,4.493,14.794,5.5,0.22386075217339096,rocky,False
5956342,K01052.01,2,1.0,17.02902786,2.54,755.0,76.66,5839.0,1.067,4.327,15.381,3.0,0.30310889132455354,intermediate,False
5956342,K01052.02,2,0.945,6.84619236,1.67,1022.0,258.41,5839.0,1.067,4.327,15.381,3.0,0.30310889132455354,intermediate,False
5956342,K01052.04,2,0.815,43.1312147,2.39,554.0,22.21,5839.0,1.067,4.327,15.381,3.0,0.30310889132455354,intermediate,False
5956656,K01053.01,2,0.999,1.224866441,1.54,1741.0,2174.33,5553.0,1.107,4.32,15.376,5.5,0.22386075217339096,rocky,False
3109930,K01112.01,2,0.931,37.8102649,2.33,566.0,24.27,6085.0,0.973,4.451,14.633,3.0,0.30310889132455354,intermediate,False
2854914,K01113.01,2,1.0,25.93406406,2.48,695.0,55.1,5952.0,1.225,4.287,13.703,3.0,0.30310889132455354,intermediate,False
2854914,K01113.02,2,0.912,83.4463485,2.73,471.0,11.59,5952.0,1.225,4.287,13.703,3.0,0.30310889132455354,intermediate,False
3116412,K01115.01,2,0.989,12.99204853,2.03,866.0,132.94,5765.0,1.242,4.236,13.974,3.0,0.30310889132455354,intermediate,False
8394721,K00152.01,2,0.994,52.09081627,7.14,592.0,29.07,6198.0,1.324,4.237,13.914,1.0,0.525,gas_giant,False
2854698,K00986.01,2,1.0,8.18739443,1.92,782.0,88.36,5251.0,0.849,4.494,14.138,3.0,0.30310889132455354,intermediate,False
2854698,K00986.02,2,0.881,76.0498163,1.75,372.0,4.53,5251.0,0.849,4.494,14.138,3.0,0.30310889132455354,intermediate,False
8559644,K00139.02,2,1.0,3.341799486,1.67,1356.0,798.41,5873.0,1.235,4.293,13.492,3.0,0.30310889132455354,intermediate,False
2849805,K01116.01,2,1.0,3.749105745,1.68,1160.0,428.25,5751.0,0.983,4.447,13.333,3.0,0.30310889132455354,intermediate,False
3114811,K01117.01,2,1.0,11.08956602,3.51,1422.0,965.62,6353.0,2.867,3.698,12.808,1.6,0.4150489428970998,neptune_like,False
2853446,K01118.01,1,1.0,7.37290344,2.67,1004.0,240.11,5973.0,1.07,4.371,13.835,3.0,0.30310889132455354,intermediate,False
3942446,K01193.01,1,1.0,119.0624882,10.4,366.0,4.26,5697.0,0.92,4.392,15.289,1.0,0.525,gas_giant,False
3554031,K01194.01,2,1.0,8.70798309,2.01,543.0,20.59,4362.0,0.554,4.722,15.842,3.0,0.30310889132455354,intermediate,False
3554031,K01194.03,2,0.999,4.17634276,1.23,694.0,54.8,4362.0,0.554,4.722,15.842,5.5,0.22386075217339096,rocky,False
8394721,K00152.02,2,1.0,27.40229859,3.63,734.0,68.46,6198.0,1.324,4.237,13.914,1.6,0.4150489428970998,neptune_like,False
7295235,K00987.01,2,1.0,3.179267286,1.21,1101.0,347.01,5511.0,0.857,4.554,12.55,5.5,0.22386075217339096,rocky,False
2302548,K00988.01,2,1.0,10.38122447,2.18,672.0,48.37,5095.0,0.78,4.566,13.562,3.0,0.30310889132455354,intermediate,False
2302548,K00988.02,2,1.0,24.5709023,2.82,505.0,15.33,5095.0,0.78,4.566,13.562,3.0,0.30310889132455354,intermediate,False
9818381,K00135.01,2,1.0,3.024092505,12.14,1489.0,1162.54,6063.0,1.358,4.261,13.958,1.0,0.525,gas_giant,False
6060203,K01059.01,2,1.0,1.022678654,1.14,1734.0,2138.47,5366.0,1.02,4.363,14.803,5.5,0.22386075217339096,rocky,False
5880320,K01060.01,2,1.0,12.10968709,2.98,1005.0,240.8,6021.0,1.458,4.093,14.348,3.0,0.30310889132455354,intermediate,False
5880320,K01060.03,2,1.0,20.4972755,2.96,843.0,119.42,6021.0,1.458,4.093,14.348,3.0,0.30310889132455354,intermediate,False
3859079,K01199.01,2,1.0,53.5292702,2.28,348.0,3.48,4736.0,0.708,4.624,14.887,3.0,0.30310889132455354,intermediate,False
4061149,K01201.01,2,1.0,2.757584622,1.01,615.0,33.79,3683.0,0.424,4.84,15.597,5.5,0.22386075217339096,rocky,False
3444588,K01202.01,2,0.99,0.928310036,1.16,1115.0,365.72,4109.0,0.602,4.672,15.854,5.5,0.22386075217339096,rocky,False
8394721,K00152.03,2,1.0,13.48457668,3.39,929.0,176.29,6198.0,1.324,4.237,13.914,1.6,0.4150489428970998,neptune_like,False
3962243,K01203.01,2,0.999,31.8841473,3.7,563.0,23.82,5779.0,0.974,4.477,15.368,1.6,0.4150489428970998,neptune_like,False
10154388,K00991.01,2,0.999,12.06222962,1.62,750.0,74.8,5547.0,0.933,4.451,13.581,3.0,0.30310889132455354,intermediate,False
1432789,K00992.01,2,0.848,9.93146307,2.41,931.0,177.83,5782.0,1.22,4.28,15.214,3.0,0.30310889132455354,intermediate,False
1718189,K00993.01,2,1.0,21.85362905,1.75,618.0,34.57,5830.0,0.876,4.54,14.246,3.0,0.30310889132455354,intermediate,False
5880320,K01060.04,2,0.884,8.19345065,1.74,1144.0,405.75,6021.0,1.458,4.093,14.348,3.0,0.30310889132455354,intermediate,False
6037187,K01061.01,2,1.0,41.8059544,2.02,533.0,19.02,5907.0,0.973,4.445,14.502,3.0,0.30310889132455354,intermediate,False
5735762,K00148.01,2,1.0,4.77800306,1.85,932.0,177.79,5192.0,0.873,4.489,13.04,3.0,0.30310889132455354,intermediate,False
6359320,K01127.01,2,1.0,5.32667299,2.26,1007.0,242.97,5831.0,0.921,4.517,15.808,3.0,0.30310889132455354,intermediate,False
3859628,K01191.01,2,1.0,8.17242644,3.29,858.0,127.95,5705.0,0.905,4.499,15.24,1.6,0.4150489428970998,neptune_like,False
1718189,K00993.02,2,1.0,13.0607936,1.45,734.0,68.66,5830.0,0.876,4.54,14.246,5.5,0.22386075217339096,rocky,False
1431122,K00994.01,1,0.99,4.2989201,2.12,1046.0,283.62,5300.0,0.986,4.385,14.613,3.0,0.30310889132455354,intermediate,False
8260218,K01066.01,1,1.0,5.714817603,9.29,943.0,187.27,5695.0,0.842,4.526,15.623,1.0,0.525,gas_giant,False
8222813,K01069.01,2,1.0,8.70420525,2.86,748.0,74.13,5074.0,0.863,4.474,15.07,3.0,0.30310889132455354,intermediate,False
6359320,K01127.02,2,1.0,8.1280933,1.39,875.0,138.51,5831.0,0.921,4.517,15.808,5.5,0.22386075217339096,rocky,False
6359320,K01127.03,1,1.0,2.83668931,1.19,1242.0,562.48,5831.0,0.921,4.517,15.808,5.5,0.22386075217339096,rocky,False
6362874,K01128.01,2,1.0,0.974868896,1.16,1612.0,1605.87,5487.0,0.832,4.563,13.507,5.5,0.22386075217339096,rocky,False
6272413,K01129.01,2,1.0,4.89721006,1.48,904.0,157.93,5093.0,0.847,4.483,15.456,5.5,0.22386075217339096,rocky,False
3447722,K01198.01,2,0.986,16.08832318,3.42,875.0,138.64,6157.0,1.33,4.224,15.319,1.6,0.4150489428970998,neptune_like,False
3447722,K01198.02,2,0.994,10.30067919,2.2,1015.0,251.55,6157.0,1.33,4.224,15.319,3.0,0.30310889132455354,intermediate,False
3447722,K01198.03,2,0.998,35.6757453,3.02,671.0,47.96,6157.0,1.33,4.224,15.319,1.6,0.4150489428970998,neptune_like,False
2165002,K00999.01,2,1.0,16.56806842,2.54,548.0,21.27,4987.0,0.716,4.602,15.391,3.0,0.30310889132455354,intermediate,False
2165002,K00999.02,2,1.0,47.3329299,2.18,386.0,5.25,4987.0,0.716,4.602,15.391,3.0,0.30310889132455354,intermediate,False
1871056,K01001.01,2,0.976,40.8065333,3.71,772.0,83.75,6207.0,2.097,3.963,13.038,1.6,0.4150489428970998,neptune_like,False
8222813,K01069.02,2,1.0,2.46697039,1.56,1139.0,398.42,5074.0,0.863,4.474,15.07,5.5,0.22386075217339096,rocky,False
12105051,K00141.01,1,1.0,2.624234833,5.11,1164.0,434.31,5340.0,0.899,4.514,13.687,1.6,0.4150489428970998,neptune_like,False
8240904,K01070.01,2,1.0,6.61836309,2.98,1066.0,304.65,5529.0,1.294,4.19,15.59,3.0,0.30310889132455354,intermediate,False
8240904,K01070.02,2,1.0,107.7214092,4.75,421.0,7.39,5529.0,1.294,4.19,15.59,1.6,0.4150489428970998,neptune_like,False
5735762,K00148.02,2,1.0,9.673958488,2.63,736.0,69.42,5192.0,0.873,4.489,13.04,3.0,0.30310889132455354,intermediate,False
3962243,K01203.02,2,0.985,14.12847677,2.73,739.0,70.5,5779.0,0.974,4.477,15.368,3.0,0.30310889132455354,intermediate,False
3962243,K01203.03,2,0.829,48.6478543,4.14,489.0,13.57,5779.0,0.974,4.477,15.368,1.6,0.4150489428970998,neptune_like,False
3438507,K01204.01,2,1.0,8.39842977,2.0,984.0,221.66,6309.0,1.044,4.441,15.291,3.0,0.30310889132455354,intermediate,False
3869014,K01205.01,2,1.0,8.63847391,5.99,1419.0,958.35,5684.0,3.046,3.657,14.507,1.6,0.4150489428970998,neptune_like,False
1871056,K01001.02,2,0.991,140.10765,3.42,511.0,16.17,6207.0,2.097,3.963,13.038,1.6,0.4150489428970998,neptune_like,False
1865042,K01002.01,2,0.998,3.4815917,1.17,1156.0,421.61,5405.0,1.022,4.374,13.615,5.5,0.22386075217339096,rocky,False
5780460,K01005.01,2,1.0,35.61760233,5.17,456.0,10.19,5123.0,0.779,4.523,15.703,1.6,0.4150489428970998,neptune_like,False
8229696,K01072.01,2,0.998,10.12805158,1.95,767.0,81.77,5676.0,0.82,4.548,14.743,3.0,0.30310889132455354,intermediate,False
10272640,K01074.01,2,1.0,3.770551475,12.05,1302.0,679.75,6322.0,1.075,4.426,15.439,1.0,0.525,gas_giant,False
8346392,K01141.01,2,1.0,5.72812616,1.38,569.0,24.74,3968.0,0.548,4.714,15.95,5.5,0.22386075217339096,rocky,False
8288947,K01142.01,2,1.0,3.75574267,1.58,977.0,215.46,5311.0,0.788,4.588,15.764,5.5,0.22386075217339096,rocky,False
9480189,K00941.01,2,1.0,6.581477136,4.56,881.0,142.63,5188.0,0.973,4.4,15.471,1.6,0.4150489428970998,neptune_like,False
9480189,K00941.02,2,1.0,2.382652873,2.74,1237.0,553.53,5188.0,0.973,4.4,15.471,3.0,0.30310889132455354,intermediate,False
9480189,K00941.03,2,1.0,24.66461416,5.34,567.0,24.53,5188.0,0.973,4.4,15.471,1.6,0.4150489428970998,neptune_like,False
9512687,K00942.01,2,1.0,11.51517167,2.9,657.0,43.96,5177.0,0.798,4.59,15.386,3.0,0.30310889132455354,intermediate,False
8644288,K00137.01,2,1.0,7.641567589,4.91,899.0,154.25,5356.0,1.055,4.338,13.549,1.6,0.4150489428970998,neptune_like,False
1725016,K01007.01,2,1.0,7.40742502,2.01,938.0,183.15,5922.0,0.961,4.474,15.242,3.0,0.30310889132455354,intermediate,False
10166274,K01078.01,2,1.0,3.353732008,1.65,615.0,33.76,3789.0,0.46,4.781,15.438,3.0,0.30310889132455354,intermediate,False
10166274,K01078.02,2,0.99,6.877446033,2.05,484.0,12.95,3789.0,0.46,4.781,15.438,3.0,0.30310889132455354,intermediate,False
10166274,K01078.03,2,0.992,28.46464804,1.87,301.0,1.95,3789.0,0.46,4.781,15.438,3.0,0.30310889132455354,intermediate,False
5735762,K00148.03,2,0.998,42.89645024,2.0,448.0,9.54,5192.0,0.873,4.489,13.04,3.0,0.30310889132455354,intermediate,False
8313667,K01145.01,1,0.996,30.5872153,2.32,621.0,35.08,5944.0,1.082,4.38,14.143,3.0,0.30310889132455354,intermediate,False
8351704,K01146.01,2,1.0,7.09712124,0.74,425.0,7.73,3569.0,0.389,4.861,15.649,5.5,0.22386075217339096,rocky,False
9513865,K00943.01,2,1.0,3.601465336,2.31,996.0,232.65,5052.0,0.855,4.48,15.733,3.0,0.30310889132455354,intermediate,False
9605514,K00945.01,2,1.0,25.8474958,2.4,672.0,48.23,6297.0,1.031,4.448,15.083,3.0,0.30310889132455354,intermediate,False
9605514,K00945.02,2,0.999,40.715561,2.7,578.0,26.34,6297.0,1.031,4.448,15.083,3.0,0.30310889132455354,intermediate,False
8125580,K01014.01,2,0.995,17.31711739,2.04,454.0,10.07,4719.0,0.502,4.753,15.759,3.0,0.30310889132455354,intermediate,False
8158127,K01015.01,2,1.0,9.42889884,4.39,1163.0,432.9,5897.0,1.86,3.98,14.5,1.6,0.4150489428970998,neptune_like,False
10141900,K01082.01,2,1.0,6.50327035,1.67,804.0,98.81,4999.0,0.843,4.49,15.692,3.0,0.30310889132455354,intermediate,False
10141900,K01082.03,2,0.821,1.196548464,1.25,1414.0,945.12,4999.0,0.843,4.49,15.692,5.5,0.22386075217339096,rocky,False
8410727,K01148.01,2,1.0,11.47609015,2.07,984.0,221.34,6071.0,1.41,4.202,13.908,3.0,0.30310889132455354,intermediate,False
8410727,K01148.02,2,0.998,25.2630467,1.71,756.0,77.24,6071.0,1.41,4.202,13.908,3.0,0.30310889132455354,intermediate,False
8278371,K01150.01,2,1.0,0.677374687,0.9,2099.0,4572.56,5718.0,1.037,4.395,13.326,5.5,0.22386075217339096,rocky,False
8280511,K01151.01,2,1.0,10.43547031,1.22,759.0,78.35,5528.0,0.853,4.499,13.404,5.5,0.22386075217339096,rocky,False
8280511,K01151.02,2,0.997,7.41084314,0.94,850.0,123.4,5528.0,0.853,4.499,13.404,5.5,0.22386075217339096,rocky,False
9710326,K00947.01,2,1.0,28.59914031,1.83,298.0,1.87,3755.0,0.461,4.781,15.19,3.0,0.30310889132455354,intermediate,False
9761882,K00948.01,2,1.0,24.58716355,2.37,530.0,18.72,5474.0,0.749,4.605,15.598,3.0,0.30310889132455354,intermediate,False
9766437,K00949.01,2,1.0,12.53248222,3.24,775.0,85.15,5997.0,0.904,4.522,15.485,1.6,0.4150489428970998,neptune_like,False
9772531,K00950.01,1,0.993,31.201692472,8.31,286.0,1.59,3748.0,0.449,4.796,15.798,1.0,0.525,gas_giant,False
9775938,K00951.01,2,1.0,13.19720694,4.18,642.0,40.03,4954.0,0.885,4.462,15.223,1.6,0.4150489428970998,neptune_like,False
8644288,K00137.02,2,1.0,14.85890852,5.94,720.0,63.52,5356.0,1.055,4.338,13.549,1.6,0.4150489428970998,neptune_like,False
8158127,K01015.02,2,0.989,4.08897299,2.36,1537.0,1317.96,5897.0,1.86,3.98,14.5,3.0,0.30310889132455354,intermediate,False
8174625,K01017.01,2,1.0,17.44486016,3.24,679.0,50.32,5568.0,0.966,4.413,15.007,1.6,0.4150489428970998,neptune_like,False
10157458,K01083.01,2,1.0,7.33685101,1.52,875.0,138.46,5795.0,0.848,4.554,15.302,5.5,0.22386075217339096,rocky,False
10118816,K01085.01,2,0.993,7.71790675,0.9,502.0,15.01,3975.0,0.509,4.753,15.233,5.5,0.22386075217339096,rocky,False
10122255,K01086.01,2,1.0,27.6652847,2.21,641.0,39.94,6036.0,1.017,4.396,14.609,3.0,0.30310889132455354,intermediate,False
3835670,K00149.01,2,1.0,14.55730897,4.32,879.0,141.0,5774.0,1.412,4.159,13.397,1.6,0.4150489428970998,neptune_like,False
9775938,K00951.02,2,0.982,33.6528474,3.05,470.0,11.5,4954.0,0.885,4.462,15.223,1.6,0.4150489428970998,neptune_like,False
9787239,K00952.01,2,1.0,5.90127815,1.94,514.0,16.54,3731.0,0.498,4.75,15.801,3.0,0.30310889132455354,intermediate,False
9787239,K00952.02,2,1.0,8.75209691,1.83,451.0,9.76,3731.0,0.498,4.75,15.801,3.0,0.30310889132455354,intermediate,False
9787239,K00952.03,2,1.0,22.78078241,2.17,328.0,2.73,3731.0,0.498,4.75,15.801,3.0,0.30310889132455354,intermediate,False
9787239,K00952.04,2,0.968,2.896005211,1.23,652.0,42.53,3731.0,0.498,4.75,15.801,5.5,0.22386075217339096,rocky,False
9787239,K00952.05,2,0.996,0.742957911,1.47,1026.0,262.51,3731.0,0.498,4.75,15.801,5.5,0.22386075217339096,rocky,False
2716853,K01022.01,2,1.0,18.82744023,2.7,632.0,37.82,5687.0,0.86,4.538,15.762,3.0,0.30310889132455354,intermediate,False
2715135,K01024.01,2,1.0,5.747711909,1.86,641.0,40.07,4252.0,0.632,4.64,14.496,3.0,0.30310889132455354,intermediate,False
8644288,K00137.03,2,1.0,3.504691252,2.03,1165.0,435.21,5356.0,1.055,4.338,13.549,3.0,0.30310889132455354,intermediate,False
3247268,K01089.01,2,0.934,86.67856052,9.83,434.0,8.41,5822.0,1.081,4.351,14.696,1.0,0.525,gas_giant,False
